#TYPE System.Management.Automation.PSCustomObject																														
batchid	dbid	client_matter	clientid	loadnr	orig_dcb	conv_dcb	orig_dir	st_backup	st_backup_arch	st_get_natives	st_get_images	st_get_images2	st_add_db	st_add_natives	st_db_sizes	db_bytes	db_files	natives_bytes	natives_files_present	natives_files_missing	images_bytes	images_files_present	images_files_missing	st_qc_tags	st_qc_compare_tags	st_convert	st_get_arch_db_files	st_sizes_natives	st_sizes_images	st_all
4	1158				X:\039709\000002\_PROD-QC\PROD005\PROD005.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\039709\000002\_PROD-QC\PROD005\PROD005.DCB			2	2	2																			0
4	1159				X:\039709\000002\_PROD-QC\_old\PROD003.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\039709\000002\_PROD-QC\_old\PROD003.DCB			2	2	2																			0
4	1160				X:\039817\000001\Rodney_Erickson_Grand_Jury_Subpoena\RODNEY_ERICKSON_GRAND_JURY_SUBPOENA.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\039817\000001\Rodney_Erickson_Grand_Jury_Subpoena\RODNEY_ERICKSON_GRAND_JURY_SUBPOENA.DCB			2	2	2																			0
4	1161				X:\040288\000001\20120727_Client_Docs_for_Priv_Review\20120727_Client_Docs_for_Priv_Review.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\040288\000001\20120727_Client_Docs_for_Priv_Review\20120727_Client_Docs_for_Priv_Review.DCB			2	2	2																			0
4	1162				X:\040288\000001\20120813_Client_Docs\20120813_Client_Docs.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\040288\000001\20120813_Client_Docs\20120813_Client_Docs.DCB			2	2	2																			0
4	1163				X:\040288\000001\Docs_to_be_prod_Sep_2012\Docs_to_be_prod_Sep_2012.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\040288\000001\Docs_to_be_prod_Sep_2012\Docs_to_be_prod_Sep_2012.DCB			2	2	2																			0
4	1164				X:\040288\000001\EXHIBITS\EXHIBITS.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\040288\000001\EXHIBITS\EXHIBITS.DCB			2	2	2																			0
4	1165				X:\040288\000001\Japanese Language Docs Received 20121008\Japanese Language Docs Received 20121008.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\040288\000001\Japanese Language Docs Received 20121008\Japanese Language Docs Received 20121008.Dcb			2	0	0																			0
4	1166				X:\040288\000001\Japanese Language Docs Received 20121008_Production\JAPANESE LANGUAGE DOCS RECEIVED 20121008_PRODUCTION.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\040288\000001\Japanese Language Docs Received 20121008_Production\JAPANESE LANGUAGE DOCS RECEIVED 20121008_PRODUCTION.DCB			2	0	0																			0
4	1167				X:\040288\000001\JSR_Email_Non_SSD\JSR_EMAIL_NON_SSD.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\040288\000001\JSR_Email_Non_SSD\JSR_EMAIL_NON_SSD.DCB			2	2	2																			0
4	1168				X:\040288\000001\JSR_Email_Non_SSD\Delete\JSR_EMAIL_NON_SSD_DOCS.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\040288\000001\JSR_Email_Non_SSD\Delete\JSR_EMAIL_NON_SSD_DOCS.DCB			2	2	2																			0
4	1169				X:\040288\000001\JSR_MICRO_QBE_BILLS_OF_LADING_PAPER\JSR_MICRO_QBE_BILLS_OF_LADING_PAPER.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\040288\000001\JSR_MICRO_QBE_BILLS_OF_LADING_PAPER\JSR_MICRO_QBE_BILLS_OF_LADING_PAPER.DCB			2	2	2																			0
4	1170				X:\040288\000001\JSR_MICRO_QBE_FOREIGN_INSUREDS_DEC_PAGES\JSR_MICRO_QBE_FOREIGN_INSUREDS_DEC_PAGES.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\040288\000001\JSR_MICRO_QBE_FOREIGN_INSUREDS_DEC_PAGES\JSR_MICRO_QBE_FOREIGN_INSUREDS_DEC_PAGES.DCB			2	2	2																			0
4	1171				X:\040288\000001\JSR_MICRO_QBE_FOREIGN_INSUREDS_DEC_PAGES_PART 2\JSR_MICRO_QBE_FOREIGN_INSUREDS_DEC_PAGES_PART 2.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\040288\000001\JSR_MICRO_QBE_FOREIGN_INSUREDS_DEC_PAGES_PART 2\JSR_MICRO_QBE_FOREIGN_INSUREDS_DEC_PAGES_PART 2.DCB			2	0	0																			0
4	1172				X:\040288\000001\JSR_MICRO_QBE_FOREIGN_INSUREDS_DEC_PAGES_PART 3\JSR_MICRO_QBE_FOREIGN_INSUREDS_DEC_PAGES_PART 3.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\040288\000001\JSR_MICRO_QBE_FOREIGN_INSUREDS_DEC_PAGES_PART 3\JSR_MICRO_QBE_FOREIGN_INSUREDS_DEC_PAGES_PART 3.DCB			2	0	0																			0
4	1173				X:\040288\000001\JSR_MICRO_QBE_FOREIGN_INSUREDS_DEC_PAGES_PART 4\JSR_MICRO_QBE_FOREIGN_INSUREDS_DEC_PAGES_PART 4.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\040288\000001\JSR_MICRO_QBE_FOREIGN_INSUREDS_DEC_PAGES_PART 4\JSR_MICRO_QBE_FOREIGN_INSUREDS_DEC_PAGES_PART 4.DCB			2	0	0																			0
4	1174				X:\040288\000001\JSR_MICRO_QBE_FOREIGN_INSUREDS_DEC_PAGES_PART 5\JSR_MICRO_QBE_FOREIGN_INSUREDS_DEC_PAGES_PART 5.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\040288\000001\JSR_MICRO_QBE_FOREIGN_INSUREDS_DEC_PAGES_PART 5\JSR_MICRO_QBE_FOREIGN_INSUREDS_DEC_PAGES_PART 5.DCB			2	0	0																			0
4	1175				X:\040288\000001\JSR_MICRO_QBE_JURGEN_SCHULZE\JSR_MICRO_QBE_JURGEN_SCHULZE.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\040288\000001\JSR_MICRO_QBE_JURGEN_SCHULZE\JSR_MICRO_QBE_JURGEN_SCHULZE.DCB			2	2	2																			0
4	1176				X:\040288\000001\JSR_MICRO_QBE_MARSH_PRODUCTION\JSR_MICRO_QBE_MARSH_PRODUCTION.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\040288\000001\JSR_MICRO_QBE_MARSH_PRODUCTION\JSR_MICRO_QBE_MARSH_PRODUCTION.DCB			2	2	2																			0
4	1177				X:\040288\000001\JSR_MICRO_QBE_MARSH_PRODUCTION_REDACTED\JSR_MICRO_QBE_MARSH_PRODUCTION_REDACTED.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\040288\000001\JSR_MICRO_QBE_MARSH_PRODUCTION_REDACTED\JSR_MICRO_QBE_MARSH_PRODUCTION_REDACTED.DCB			2	2	2																			0
4	1178				X:\040288\000001\JSR_MICRO_QBE_OTHER_US_INSUREDS\JSR_MICRO_QBE_OTHER_US_INSUREDS.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\040288\000001\JSR_MICRO_QBE_OTHER_US_INSUREDS\JSR_MICRO_QBE_OTHER_US_INSUREDS.DCB			2	2	2																			0
4	1179				X:\040288\000001\JSR_MICRO_QBE_OTHER_US_INSUREDS_PART 2\JSR_MICRO_QBE_OTHER_US_INSUREDS_PART 2.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\040288\000001\JSR_MICRO_QBE_OTHER_US_INSUREDS_PART 2\JSR_MICRO_QBE_OTHER_US_INSUREDS_PART 2.DCB			2	0	0																			0
4	1180				X:\040288\000001\JSR_MICRO_QBE_OTHER_US_INSUREDS_PART 3\JSR_MICRO_QBE_OTHER_US_INSUREDS_PART 3.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\040288\000001\JSR_MICRO_QBE_OTHER_US_INSUREDS_PART 3\JSR_MICRO_QBE_OTHER_US_INSUREDS_PART 3.DCB			2	0	0																			0
4	1181				X:\040288\000001\JSR_MICRO_QBE_PAPER\JSR_MICRO_QBE_PAPER.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\040288\000001\JSR_MICRO_QBE_PAPER\JSR_MICRO_QBE_PAPER.DCB			2	2	2																			0
4	1182				X:\040288\000001\JSR_MICRO_QBE_PAPER_2\JSR_MICRO_QBE_PAPER_II.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\040288\000001\JSR_MICRO_QBE_PAPER_2\JSR_MICRO_QBE_PAPER_II.DCB			2	2	2																			0
4	1183				X:\040288\000001\JSR_MICRO_QBE_PRODUCTION\JSR_MICRO_QBE_PRODUCTION.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\040288\000001\JSR_MICRO_QBE_PRODUCTION\JSR_MICRO_QBE_PRODUCTION.DCB			2	2	2																			0
4	1184				X:\040288\000001\JSR_MICRO_QBE_QBE_PRODUCTION\JSR_MICRO_QBE_QBE_PRODUCTION.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\040288\000001\JSR_MICRO_QBE_QBE_PRODUCTION\JSR_MICRO_QBE_QBE_PRODUCTION.DCB			2	2	2																			0
4	1185				X:\040288\000001\JSR_V_QBE_1-5-10_PRIV_REVIEW\JSR_V_QBE_1-5-10_PRIV_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\040288\000001\JSR_V_QBE_1-5-10_PRIV_REVIEW\JSR_V_QBE_1-5-10_PRIV_REVIEW.DCB			2	2	2																			0
4	1186				X:\040288\000001\Marsh August 2012 Document Production\Marsh August 2012 Document Production.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\040288\000001\Marsh August 2012 Document Production\Marsh August 2012 Document Production.DCB			2	0	0																			0
4	1187				X:\040288\000001\_CONCATENATED_ALL\CONCATENATED_ALL.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\040288\000001\_CONCATENATED_ALL\CONCATENATED_ALL.DCB			2	2	2																			0
4	1188				X:\040288\000001\_MISC\CONCATENATED_ALL.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\040288\000001\_MISC\CONCATENATED_ALL.DCB			2	2	2																			0
4	1189				X:\040288\000001\_V-10_JSR_20100728\JSR_20100728.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\040288\000001\_V-10_JSR_20100728\JSR_20100728.DCB			2	2	2																			0
4	1190				X:\040288\000001\_V-10_JSR_MICRO_QBE_JAPANESE_LANG_DOCS\JSR_MICRO_QBE_JAPANESE_LANG_DOCS.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\040288\000001\_V-10_JSR_MICRO_QBE_JAPANESE_LANG_DOCS\JSR_MICRO_QBE_JAPANESE_LANG_DOCS.DCB			2	2	2																			0
4	1191				X:\040316\000001\ENDURANCE_v_GULF_COAST\108079_00001_ENDURANCE_V_GULF_COAST.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\040316\000001\ENDURANCE_v_GULF_COAST\108079_00001_ENDURANCE_V_GULF_COAST.DCB			2	2	2																			0
4	1192				X:\040316\000001\ENDURANCE_v_GULF_COAST\ADMIN\TEMP_MERGE_ENDURANCE.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\040316\000001\ENDURANCE_v_GULF_COAST\ADMIN\TEMP_MERGE_ENDURANCE.DCB			2	2	2																			0
4	1193				X:\056323\000032\CCD_Production\Ccd001.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\056323\000032\CCD_Production\Ccd001.Dcb			2	2	2																			0
4	1194				X:\057013\000007\UNIVERSITY_OF_MIAMI\UNIVOFMIAMI.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\057013\000007\UNIVERSITY_OF_MIAMI\UNIVOFMIAMI.DCB			2	2	2																			0
4	1195				X:\057127\000187\PRICER\Pricer.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\057127\000187\PRICER\Pricer.Dcb			2	2	2																			0
4	1196				X:\057127\000187\PRODUCTION\PRODUCTION01.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\057127\000187\PRODUCTION\PRODUCTION01.DCB			2	2	2																			0
4	1197				X:\057127\000213\3rd_Party_Production\3RD_PARTY_PRODUCTION.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\057127\000213\3rd_Party_Production\3RD_PARTY_PRODUCTION.DCB			2	2	2																			0
4	1198				X:\057127\000213\Corizon_Production\CORIZON_PRODUCTION.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\057127\000213\Corizon_Production\CORIZON_PRODUCTION.DCB			2	2	2																			0
4	1199				X:\057127\000213\County_Production\COUNTY_PRODUCTION.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\057127\000213\County_Production\COUNTY_PRODUCTION.DCB			2	2	2																			0
4	1200				X:\057127\000213\Steven_Brown_Production\STEVEN_BROWN_PRODUCTION.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\057127\000213\Steven_Brown_Production\STEVEN_BROWN_PRODUCTION.DCB			2	2	2																			0
4	1201				X:\057127\000213\Steven_Brown_Review\STEVEN_BROWN_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\057127\000213\Steven_Brown_Review\STEVEN_BROWN_REVIEW.DCB			2	2	2																			0
4	1202				X:\057212\000518\BANK OF AMERICA - PARMALAT\BANK OF AMERICA - PARMALAT.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\057212\000518\BANK OF AMERICA - PARMALAT\BANK OF AMERICA - PARMALAT.DCB			2	0	0																			0
4	1203				X:\057212\000705\Trustee\Trustee.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\057212\000705\Trustee\Trustee.DCB			2	2	2																			0
4	1204				X:\057212\000705\Uni-Marts\UNI-MARTS.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\057212\000705\Uni-Marts\UNI-MARTS.DCB			2	2	2																			0
4	1205				X:\057212\000705\Uni-Marts_Production\UNI-MARTS_PRODUCTION.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\057212\000705\Uni-Marts_Production\UNI-MARTS_PRODUCTION.DCB			2	2	2																			0
4	1206				X:\057212\000705\Uni-Marts_Production\_Admin\20120323\UNI-MARTS_PRODUCTION.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\057212\000705\Uni-Marts_Production\_Admin\20120323\UNI-MARTS_PRODUCTION.DCB			2	2	2																			0
4	1207				X:\057212\000705\Uni-Marts_Production\_PROD-QC\VOL002\PROD002.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\057212\000705\Uni-Marts_Production\_PROD-QC\VOL002\PROD002.DCB			2	2	2																			0
4	1208				X:\057212\000705\Uni-Marts_Trustee_Document_Production\Trustee_Prod.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\057212\000705\Uni-Marts_Trustee_Document_Production\Trustee_Prod.DCB			2	2	2																			0
4	1209				X:\057212\000768\HL_Production\Aldus_Trustee_Production\TRUSTEE_PRODUCTION.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\057212\000768\HL_Production\Aldus_Trustee_Production\TRUSTEE_PRODUCTION.DCB			2	2	2																			0
4	1210				X:\057212\000768\HL_Production\Fed001_Produced\Fed001.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\057212\000768\HL_Production\Fed001_Produced\Fed001.Dcb			2	2	2																			0
4	1211				X:\057212\000768\HL_Production\Fed002_Produced\FED02_PRODUCED.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\057212\000768\HL_Production\Fed002_Produced\FED02_PRODUCED.DCB			2	2	2																			0
4	1212				X:\057212\000768\HL_Review\Fed001\Fed001.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\057212\000768\HL_Review\Fed001\Fed001.Dcb			2	2	2																			0
4	1213				X:\057212\000768\HL_Review\Fed002\Fed002.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\057212\000768\HL_Review\Fed002\Fed002.Dcb			2	2	2																			0
4	1214				X:\057212\000772\CHUBB_WILMINGTON\Chubb_Wilmington.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\057212\000772\CHUBB_WILMINGTON\Chubb_Wilmington.Dcb			2	2	2																			0
4	1215				X:\057212\000772\FDIC_PRODUCTION\FDIC_PRODUCTION.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\057212\000772\FDIC_PRODUCTION\FDIC_PRODUCTION.DCB			2	2	2																			0
4	1216				X:\057212\000847\Avery_Dennison\Avery_Dennison.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\057212\000847\Avery_Dennison\Avery_Dennison.Dcb			2	2	2																			0
4	1217				X:\057212\000902\ALDUS_REVIEW\ALDUS_REVIEW1.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\057212\000902\ALDUS_REVIEW\ALDUS_REVIEW1.DCB			2	2	2																			0
4	1218				X:\057212\000902\ALDUS_UNREDACTED\ALDUS_UNREDACTED.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\057212\000902\ALDUS_UNREDACTED\ALDUS_UNREDACTED.DCB			2	2	2																			0
4	1219				X:\057212\000966\Chiquita\Chiquita.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\057212\000966\Chiquita\Chiquita.Dcb			2	2	2																			0
4	1220				X:\057212\000966\Chubb_Chiquita_Database\Chiquita.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\057212\000966\Chubb_Chiquita_Database\Chiquita.Dcb			2	2	2																			0
4	1221				X:\057212\000969\Federated_Document_Production\FEDERATED_DOCUMENT_PRODUCTION.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\057212\000969\Federated_Document_Production\FEDERATED_DOCUMENT_PRODUCTION.DCB			2	2	2																			0
4	1222				X:\057212\000969\HL_Review\Federated_Review\Federated_Review.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\057212\000969\HL_Review\Federated_Review\Federated_Review.Dcb			2	2	2																			0
4	1223				X:\058224\000225\001_NSF\001_NSF.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\058224\000225\001_NSF\001_NSF.DCB			2	2	2																			0
4	1224				X:\058224\000225\HUGHES001\HUGHES001.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\058224\000225\HUGHES001\HUGHES001.DCB			2	2	2																			0
4	1225				X:\058224\000225\HUGHES002\HUGHES002.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\058224\000225\HUGHES002\HUGHES002.DCB			2	2	2																			0
4	1226				X:\058360\000271\HL_Review\Amgen_Tetris_Litigation\AMGEN_TERRIS_LITIGATION.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\058360\000271\HL_Review\Amgen_Tetris_Litigation\AMGEN_TERRIS_LITIGATION.DCB			2	2	2																			0
4	1227				X:\058559\000029\Abilify004\Abilifyg004.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\058559\000029\Abilify004\Abilifyg004.Dcb			2	2	2																			0
4	1228				X:\058559\000029\Abilify006\Abilifyg006_Database.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\058559\000029\Abilify006\Abilifyg006_Database.Dcb			2	2	2																			0
4	1229				X:\058559\000029\Abilify_Ag_Production\Abilify_Ag_Production.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\058559\000029\Abilify_Ag_Production\Abilify_Ag_Production.Dcb			2	2	2																			0
4	1230				X:\058559\000029\ABILIFY_AG_PRODUCTION_002\ABILIFY_AG_PRODUCTION_002.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\058559\000029\ABILIFY_AG_PRODUCTION_002\ABILIFY_AG_PRODUCTION_002.DCB			2	2	2																			0
4	1231				X:\058559\000029\ABILIFY_AG_PRODUCTION_003\ABILIFY_AG_PRODUCTION_003.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\058559\000029\ABILIFY_AG_PRODUCTION_003\ABILIFY_AG_PRODUCTION_003.DCB			2	2	2																			0
4	1232				X:\058559\000029\Advance_Combined\ADVANCE COMBINED.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\058559\000029\Advance_Combined\ADVANCE COMBINED.DCB			2	0	0																			0
4	1233				X:\058559\000029\Advance_Combined\ADMIN\20120620\BK_SEC-OLD\Advance Combined.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\058559\000029\Advance_Combined\ADMIN\20120620\BK_SEC-OLD\Advance Combined.Dcb			2	0	0																			0
4	1234				X:\058559\000029\Advance_Combined\ADMIN\20120620\EXPORT\ADVANCE COMBINED.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\058559\000029\Advance_Combined\ADMIN\20120620\EXPORT\ADVANCE COMBINED.DCB			2	0	0																			0
4	1235				X:\058559\000029\Advance_Combined\ADMIN\20120717\20120717_74DOCS.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\058559\000029\Advance_Combined\ADMIN\20120717\20120717_74DOCS.DCB			2	2	2																			0
4	1236				X:\058559\000029\Advance_Paradigm_BMS01-06-SUBSET\BMS01-06-SUBSET.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\058559\000029\Advance_Paradigm_BMS01-06-SUBSET\BMS01-06-SUBSET.DCB			2	2	2																			0
4	1237				X:\058559\000029\Advance_Paradigm_BMS07\BMS07-SUBSET.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\058559\000029\Advance_Paradigm_BMS07\BMS07-SUBSET.DCB			2	2	2																			0
4	1238				X:\058559\000029\BMS_AVAPRO\BMS AVAPRO.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\058559\000029\BMS_AVAPRO\BMS AVAPRO.DCB			2	0	0																			0
4	1239				X:\058559\000029\BMS_CADOI001_PRODUCTION\BMS_CADOI001_PRODUCTION.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\058559\000029\BMS_CADOI001_PRODUCTION\BMS_CADOI001_PRODUCTION.DCB			2	2	2																			0
4	1240				X:\058559\000029\BMS_CADOI001_PRODUCTION_REVIEW\BMS_CADOI001_PRODUCTION_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\058559\000029\BMS_CADOI001_PRODUCTION_REVIEW\BMS_CADOI001_PRODUCTION_REVIEW.DCB			2	2	2																			0
4	1241				X:\058559\000029\BMS_CADOI001_PRODUCTION_REVIEW\OVERLAY01\OVERLAY.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\058559\000029\BMS_CADOI001_PRODUCTION_REVIEW\OVERLAY01\OVERLAY.DCB			2	2	2																			0
4	1242				X:\058559\000029\BMS_Call_notes\BMS_CALL_NOTES.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\058559\000029\BMS_Call_notes\BMS_CALL_NOTES.DCB			2	2	2																			0
4	1243				X:\058559\000029\BMS_Call_notes\ADMIN\20120427\BMS_CALL_NOTES.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\058559\000029\BMS_Call_notes\ADMIN\20120427\BMS_CALL_NOTES.DCB			2	2	2																			0
4	1244				X:\058559\000029\BMS_Call_notes\ADMIN\20120430\BMS_CALL_NOTES.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\058559\000029\BMS_Call_notes\ADMIN\20120430\BMS_CALL_NOTES.DCB			2	2	2																			0
4	1245				X:\058559\000029\BMS_Call_notes\ADMIN\20120710\BMS_CALL_NOTES.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\058559\000029\BMS_Call_notes\ADMIN\20120710\BMS_CALL_NOTES.DCB			2	2	2																			0
4	1246				X:\058559\000029\BMS_Call_notes\ADMIN\20120710\Overlay\OVERLAY.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\058559\000029\BMS_Call_notes\ADMIN\20120710\Overlay\OVERLAY.DCB			2	2	2																			0
4	1247				X:\058559\000029\BMS_Call_notes\ADMIN\20130521\BMS_CALL_NOTES.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\058559\000029\BMS_Call_notes\ADMIN\20130521\BMS_CALL_NOTES.DCB			2	2	2																			0
4	1248				X:\058559\000029\BMS_Interview_Memos\BMS Interview Memos.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\058559\000029\BMS_Interview_Memos\BMS Interview Memos.DCB			2	0	0																			0
4	1249				X:\058559\000029\BMS_MED_PROD\Bms_Med_Prod.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\058559\000029\BMS_MED_PROD\Bms_Med_Prod.Dcb			2	2	2																			0
4	1250				X:\058559\000029\Gilead\Gilead.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\058559\000029\Gilead\Gilead.Dcb			2	2	2																			0
4	1251				X:\058559\000029\PLAVIX\Plavix.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\058559\000029\PLAVIX\Plavix.Dcb			2	2	2																			0
4	1252				X:\058559\000174\BMS_AK_8Custodian_Collection\8CUSTODIAN_COLLECTION.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\058559\000174\BMS_AK_8Custodian_Collection\8CUSTODIAN_COLLECTION.DCB			2	2	2																			0
4	1253				X:\058559\000174\BMS_AK_8Custodian_Collection-Dupes\8CUSTODIAN_COLLECTION-DUPES.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\058559\000174\BMS_AK_8Custodian_Collection-Dupes\8CUSTODIAN_COLLECTION-DUPES.DCB			2	2	2																			0
4	1254				X:\058559\000174\BMS_AK_Abilify_Prod_DB\ABILIFY_PROD_DB.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\058559\000174\BMS_AK_Abilify_Prod_DB\ABILIFY_PROD_DB.DCB			2	2	2																			0
4	1255				X:\058559\000174\BMS_AK_Abilify_Prod_DB_2\ABILIFY_PROD_DB_2.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\058559\000174\BMS_AK_Abilify_Prod_DB_2\ABILIFY_PROD_DB_2.DCB			2	2	2																			0
4	1256				X:\058559\000174\BMS_AK_BMS_Communications_Alaska\BMS_COMMUNICATIONS_ALASKA_DB.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\058559\000174\BMS_AK_BMS_Communications_Alaska\BMS_COMMUNICATIONS_ALASKA_DB.DCB			2	2	2																			0
4	1257				X:\058559\000174\BMS_AK_Mohr_Emails\BMS_ALASKA_MOHR_EMAILS.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\058559\000174\BMS_AK_Mohr_Emails\BMS_ALASKA_MOHR_EMAILS.DCB			2	2	2																			0
4	1258				X:\058559\000174\BMS_AWP_BMS_Alaska_Production\BMS_ALASKA_PRODUCTION_DB.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\058559\000174\BMS_AWP_BMS_Alaska_Production\BMS_ALASKA_PRODUCTION_DB.DCB			2	2	2																			0
4	1259				X:\058559\000211\Abilify_AG_Prod_2\Abilify_AG_Prod_2.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\058559\000211\Abilify_AG_Prod_2\Abilify_AG_Prod_2.DCB			2	2	2																			0
4	1260				X:\058559\000211\Abilify_Sales_Training_AP_Production\ABILIFY_SALES_TRAINING_AP_PRODUCTION.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\058559\000211\Abilify_Sales_Training_AP_Production\ABILIFY_SALES_TRAINING_AP_PRODUCTION.DCB			2	2	2																			0
